"","ID","fold","lon","lat"
"CBNA_750237","CBNA_750237",2,5.175434997,45.08310763
"CBNA_750251","CBNA_750251",1,5.172878834,45.10226819
"CBNA_750275","CBNA_750275",2,6.058432467,44.5009237
"CBNA_750293","CBNA_750293",2,5.212794884,45.10359132
"CBNA_750305","CBNA_750305",2,5.245843723,45.11269933
"CBNA_750326","CBNA_750326",1,5.60380957,43.85755415
"CBNA_750329","CBNA_750329",1,5.57982578,45.22239911
"CBNA_750331","CBNA_750331",2,5.579240787,45.21848414
"CBNA_750333","CBNA_750333",2,5.577422737,45.21629718
"CBNA_750337","CBNA_750337",4,5.57692774,45.21635122
"CBNA_750341","CBNA_750341",2,6.561062708,44.63387996
"CBNA_750348","CBNA_750348",3,6.561530663,44.63483392
"CBNA_750352","CBNA_750352",2,6.561602732,44.63366393
"CBNA_750353","CBNA_750353",2,5.573759688,45.20601933
"CBNA_750359","CBNA_750359",2,5.574254682,45.20668539
"CBNA_750361","CBNA_750361",4,5.575019673,45.20632541
"CBNA_750365","CBNA_750365",3,5.571194556,45.20197844
"CBNA_750367","CBNA_750367",4,5.570780501,45.20204139
"CBNA_750371","CBNA_750371",4,5.113613637,44.79793918
"CBNA_750374","CBNA_750374",2,5.107448333,44.80408606
"CBNA_750394","CBNA_750394",2,5.384981818,44.80257613
"CBNA_750396","CBNA_750396",4,5.385017848,44.80533907
"CBNA_750401","CBNA_750401",2,6.564950814,44.62538415
"CBNA_750404","CBNA_750404",1,5.361239206,44.77676457
"CBNA_750407","CBNA_750407",3,5.566739491,45.19500351
"CBNA_750408","CBNA_750408",1,5.567387464,45.19491356
"CBNA_750409","CBNA_750409",1,5.569925537,45.19843253
"CBNA_750411","CBNA_750411",2,5.569907499,45.19830646
"CBNA_750412","CBNA_750412",4,5.56911555,45.19755046
"CBNA_750413","CBNA_750413",4,5.568971461,45.19712747
"CBNA_750414","CBNA_750414",1,5.564885375,45.19161056
"CBNA_750415","CBNA_750415",1,5.565200488,45.19158359
"CBNA_750416","CBNA_750416",4,5.564750398,45.19093565
"CBNA_750418","CBNA_750418",2,5.562842446,45.18733573
"CBNA_750419","CBNA_750419",3,5.561726346,45.18135979
"CBNA_750421","CBNA_750421",1,5.55917937,45.17693189
"CBNA_750422","CBNA_750422",3,5.558072274,45.17762483
"CBNA_750423","CBNA_750423",2,5.554688262,45.17151398
"CBNA_750424","CBNA_750424",2,5.553878227,45.17158594
"CBNA_750425","CBNA_750425",4,5.553842204,45.17112695
"CBNA_750431","CBNA_750431",4,5.798039637,44.92123012
"CBNA_750432","CBNA_750432",1,5.797472684,44.92144611
"CBNA_750433","CBNA_750433",1,5.375450599,44.7934593
"CBNA_750443","CBNA_750443",1,5.378096569,44.79835513
"CBNA_750448","CBNA_750448",3,5.394369231,44.79140739
"CBNA_750461","CBNA_750461",3,5.797022708,44.9211041
"CBNA_750467","CBNA_750467",1,5.105567166,44.81868374
"CBNA_750471","CBNA_750471",4,5.104055094,44.81869271
"CBNA_750473","CBNA_750473",2,5.782396874,44.9622329
"CBNA_750475","CBNA_750475",4,5.103173072,44.81864775
"CBNA_750489","CBNA_750489",4,5.102318046,44.82018667
"CBNA_750500","CBNA_750500",1,5.801630168,44.98395846
"CBNA_750506","CBNA_750506",4,5.504236492,44.74758756
"CBNA_750508","CBNA_750508",3,5.799802971,44.98877332
"CBNA_750511","CBNA_750511",3,5.500960346,44.74720057
"CBNA_750514","CBNA_750514",2,5.50054632,44.74765957
"CBNA_750518","CBNA_750518",3,5.507260594,44.7428717
"CBNA_750521","CBNA_750521",1,5.510671678,44.73623882
"CBNA_750538","CBNA_750538",2,6.714987876,44.40707753
"CBNA_750542","CBNA_750542",4,6.715419961,44.4075905
"CBNA_750544","CBNA_750544",1,6.715023898,44.40636655
"CBNA_750549","CBNA_750549",2,5.796679853,44.99722403
"CBNA_750557","CBNA_750557",2,5.257906476,44.79053372
"CBNA_750569","CBNA_750569",3,5.254234321,44.79284665
"CBNA_750572","CBNA_750572",4,5.251372217,44.79310756
"CBNA_750580","CBNA_750580",2,5.259535117,44.823248
"CBNA_750582","CBNA_750582",3,5.800306949,44.99717009
"CBNA_750583","CBNA_750583",2,5.163852979,44.82704521
"CBNA_750584","CBNA_750584",2,5.801062963,44.99735007
"CBNA_750587","CBNA_750587",4,5.802133963,44.99773708
"CBNA_750589","CBNA_750589",3,5.803060974,44.99754804
"CBNA_750591","CBNA_750591",1,5.803916098,44.99752109
"CBNA_750593","CBNA_750593",1,5.804618021,44.99676516
"CBNA_750594","CBNA_750594",1,5.805473061,44.99708911
"CBNA_750602","CBNA_750602",2,5.10518937,44.79483419
"CBNA_750603","CBNA_750603",3,6.711567705,44.41022735
"CBNA_750604","CBNA_750604",1,5.105477381,44.7948072
"CBNA_750606","CBNA_750606",3,6.714636842,44.41353938
"CBNA_750614","CBNA_750614",1,6.712152643,44.41390831
"CBNA_750615","CBNA_750615",1,5.096728894,44.8118078
"CBNA_750616","CBNA_750616",2,6.714123757,44.41515925
"CBNA_750618","CBNA_750618",1,6.721729024,44.41560938
"CBNA_750619","CBNA_750619",1,5.094289852,44.81176274
"CBNA_750620","CBNA_750620",2,6.721684061,44.41500639
"CBNA_750622","CBNA_750622",4,5.09124781,44.8107727
"CBNA_750631","CBNA_750631",3,6.725662159,44.4171484
"CBNA_750633","CBNA_750633",2,6.727543286,44.4157534
"CBNA_750636","CBNA_750636",4,6.722989215,44.40880556
"CBNA_750638","CBNA_750638",4,6.722872268,44.40915656
"CBNA_750641","CBNA_750641",3,6.719164145,44.40608759
"CBNA_750714","CBNA_750714",3,5.547684111,44.33566726
"CBNA_750734","CBNA_750734",4,5.45675324,44.44943271
"CBNA_750842","CBNA_750842",2,5.149689933,45.45833783
"CBNA_750857","CBNA_750857",4,5.876922678,45.84705339
"CBNA_750884","CBNA_750884",3,5.425401992,44.83856628
"CBNA_750911","CBNA_750911",2,5.544923125,46.21747631
"CBNA_750913","CBNA_750913",4,5.544716045,46.21815125
"CBNA_750924","CBNA_750924",4,5.436688496,44.82829759
"CBNA_751018","CBNA_751018",3,5.624935394,45.16976816
"CBNA_751021","CBNA_751021",4,6.057596413,45.74016313
"CBNA_751024","CBNA_751024",2,5.624818385,45.17033516
"CBNA_751031","CBNA_751031",3,5.624323427,45.16926417
"CBNA_751037","CBNA_751037",2,5.626861488,45.16383727
"CBNA_751043","CBNA_751043",2,5.627293503,45.16373827
"CBNA_751052","CBNA_751052",4,5.626672547,45.16315325
"CBNA_751153","CBNA_751153",4,5.600031988,45.13190574
"CBNA_751155","CBNA_751155",3,5.603074094,45.12399492
"CBNA_751160","CBNA_751160",2,5.586666465,45.13575769
"CBNA_751161","CBNA_751161",3,5.587071469,45.13611766
"CBNA_751166","CBNA_751166",3,5.587791501,45.13735968
"CBNA_751183","CBNA_751183",1,5.577621238,45.12449886
"CBNA_751184","CBNA_751184",4,5.578161332,45.12443592
"CBNA_751189","CBNA_751189",1,5.547249855,44.60972002
"CBNA_751225","CBNA_751225",2,5.539995607,44.60878398
"CBNA_751228","CBNA_751228",1,5.540238573,44.60886495
"CBNA_751238","CBNA_751238",2,5.547960882,44.609918
"CBNA_751254","CBNA_751254",1,6.0396321,45.17669965
"CBNA_751304","CBNA_751304",3,6.091537687,44.30563759
"CBNA_751368","CBNA_751368",4,6.039379953,45.2033571
"CBNA_751374","CBNA_751374",2,6.039136993,45.20348311
"CBNA_751421","CBNA_751421",1,6.045185304,45.20846911
"CBNA_751422","CBNA_751422",3,6.044780188,45.20853206
"CBNA_751465","CBNA_751465",2,6.628279582,44.36126763
"CBNA_751468","CBNA_751468",2,6.612825679,44.38075203
"CBNA_751483","CBNA_751483",3,6.618703048,44.3753882
"CBNA_751516","CBNA_751516",2,6.74141294,44.40553877
"CBNA_751528","CBNA_751528",4,6.740819001,44.40674474
"CBNA_751532","CBNA_751532",4,6.73938779,44.4122526
"CBNA_751579","CBNA_751579",4,5.726550972,44.12253566
"CBNA_751582","CBNA_751582",4,5.726865925,44.12249964
"CBNA_751637","CBNA_751637",2,5.689659272,44.08806625
"CBNA_751638","CBNA_751638",3,5.567946025,45.10562628
"CBNA_751655","CBNA_751655",4,5.56907112,45.10599521
"CBNA_751661","CBNA_751661",3,5.569665171,45.10595026
"CBNA_751665","CBNA_751665",4,5.569710068,45.10559031
"CBNA_751668","CBNA_751668",4,5.704780018,44.07438661
"CBNA_751673","CBNA_751673",2,5.569980065,45.10621128
"CBNA_751715","CBNA_751715",3,5.57942145,45.09848941
"CBNA_751724","CBNA_751724",1,5.578413468,45.09857039
"CBNA_751738","CBNA_751738",1,5.56485004,45.09362055
"CBNA_751747","CBNA_751747",2,5.565984005,45.09561843
"CBNA_751809","CBNA_751809",1,6.750539348,44.40959779
"CBNA_751834","CBNA_751834",1,6.757278914,44.40676745
"CBNA_751841","CBNA_751841",2,6.761897802,44.40669998
"CBNA_751846","CBNA_751846",4,5.464220498,44.82622761
"CBNA_751849","CBNA_751849",3,6.76283384,44.40440507
"CBNA_751861","CBNA_751861",1,6.764616007,44.40002215
"CBNA_751873","CBNA_751873",3,6.766218046,44.39837519
"CBNA_751874","CBNA_751874",4,6.435493847,44.31988534
"CBNA_751877","CBNA_751877",3,6.769584328,44.39545035
"CBNA_751918","CBNA_751918",2,6.437473896,44.31642939
"CBNA_751921","CBNA_751921",4,6.435790864,44.31281145
"CBNA_751924","CBNA_751924",3,6.43095775,44.31306344
"CBNA_751940","CBNA_751940",1,6.435664768,44.3200383
"CBNA_751942","CBNA_751942",1,5.856928637,44.89686814
"CBNA_751944","CBNA_751944",4,6.434800722,44.32164925
"CBNA_751986","CBNA_751986",1,5.856631671,44.89672415
"CBNA_751994","CBNA_751994",4,5.856883681,44.89693119
"CBNA_751995","CBNA_751995",4,6.43150651,44.32571715
"CBNA_751996","CBNA_751996",4,5.856901659,44.89707515
"CBNA_752007","CBNA_752007",3,6.43040849,44.32855207
"CBNA_752019","CBNA_752019",3,5.856631596,44.89776816
"CBNA_752024","CBNA_752024",3,5.856460638,44.89818212
"CBNA_752057","CBNA_752057",1,5.856442565,44.89700317
"CBNA_752068","CBNA_752068",2,6.584952603,45.6443881
"CBNA_752080","CBNA_752080",4,6.629751015,44.03264013
"CBNA_752112","CBNA_752112",4,6.647409539,44.03205528
"CBNA_752119","CBNA_752119",2,6.741089108,44.39877996
"CBNA_752150","CBNA_752150",2,6.778629477,44.40330724
"CBNA_752154","CBNA_752154",3,6.774841263,44.40046028
"CBNA_752159","CBNA_752159",3,6.766325757,44.41536676
"CBNA_752179","CBNA_752179",1,5.306494598,46.22395609
"CBNA_752225","CBNA_752225",3,6.28085532,44.67241628
"CBNA_752262","CBNA_752262",2,5.359217956,46.25190999
"CBNA_752276","CBNA_752276",2,6.072151994,44.24625721
"CBNA_752294","CBNA_752294",3,6.069190799,44.2546629
"CBNA_752298","CBNA_752298",3,6.070054851,44.25339403
"CBNA_752300","CBNA_752300",1,6.070531824,44.25293498
"CBNA_752301","CBNA_752301",1,5.867675001,44.89796625
"CBNA_752305","CBNA_752305",3,5.867485884,44.89803825
"CBNA_752312","CBNA_752312",1,5.399760083,44.84137421
"CBNA_752326","CBNA_752326",1,6.127188249,44.27411164
"CBNA_752330","CBNA_752330",1,5.48489424,44.82733463
"CBNA_752331","CBNA_752331",4,5.484678171,44.82733461
"CBNA_752380","CBNA_752380",3,5.825589118,44.96155822
"CBNA_752389","CBNA_752389",2,5.506998864,44.83838635
"CBNA_752444","CBNA_752444",4,5.383986785,46.26018104
"CBNA_752445","CBNA_752445",2,5.384076814,46.25711208
"CBNA_752456","CBNA_752456",3,5.352504588,46.2179084
"CBNA_752457","CBNA_752457",1,5.345979479,46.21312944
"CBNA_752484","CBNA_752484",2,6.114974898,44.27544354
"CBNA_752494","CBNA_752494",3,5.50611665,44.85824891
"CBNA_752505","CBNA_752505",3,6.509382554,44.69430454
"CBNA_752585","CBNA_752585",4,5.844120543,44.96761512
"CBNA_752613","CBNA_752613",2,6.301263386,44.29484735
"CBNA_752629","CBNA_752629",2,6.494940236,45.66085764
"CBNA_752633","CBNA_752633",4,5.843922543,44.96180131
"CBNA_752695","CBNA_752695",2,5.757109069,44.70133868
"CBNA_752705","CBNA_752705",4,5.754769032,44.70123966
"CBNA_752712","CBNA_752712",3,5.754436071,44.70164468
"CBNA_752734","CBNA_752734",4,5.751384965,44.70285959
"CBNA_752757","CBNA_752757",3,5.750673861,44.7037236
"CBNA_752768","CBNA_752768",2,5.750322903,44.70418256
"CBNA_752773","CBNA_752773",2,5.424929859,46.24595218
"CBNA_752782","CBNA_752782",2,6.485590238,45.08784735
"CBNA_752788","CBNA_752788",3,6.483700097,45.08616441
"CBNA_752797","CBNA_752797",2,6.488524375,45.08374357
"CBNA_752803","CBNA_752803",1,6.489181368,45.08333851
"CBNA_752805","CBNA_752805",1,6.489325416,45.08304153
"CBNA_752808","CBNA_752808",4,6.491296415,45.07891069
"CBNA_752825","CBNA_752825",3,6.397359893,44.29733169
"CBNA_752826","CBNA_752826",4,6.380024536,44.3428165
"CBNA_752827","CBNA_752827",2,6.370501884,44.3677909
"CBNA_752831","CBNA_752831",1,6.500197819,45.07350195
"CBNA_752837","CBNA_752837",4,6.368557721,44.37206579
"CBNA_752838","CBNA_752838",1,6.367954759,44.36402001
"CBNA_752869","CBNA_752869",3,5.748108775,44.70654045
"CBNA_752874","CBNA_752874",1,6.548349994,44.21682034
"CBNA_752898","CBNA_752898",1,5.749989663,44.71617927
"CBNA_752904","CBNA_752904",2,5.749575733,44.71608028
"CBNA_752910","CBNA_752910",3,5.748720698,44.71614322
"CBNA_752937","CBNA_752937",3,5.7581891,44.70261663
"CBNA_752954","CBNA_752954",3,6.046871465,44.8134691
"CBNA_752961","CBNA_752961",1,6.676993078,44.06722656
"CBNA_752971","CBNA_752971",1,5.758783112,44.70564954
"CBNA_752995","CBNA_752995",1,6.439099064,44.67419855
"CBNA_753003","CBNA_753003",3,6.438667023,44.67933745
"CBNA_753054","CBNA_753054",1,6.446038358,44.67514356
"CBNA_753063","CBNA_753063",1,6.503154418,44.66714303
"CBNA_753069","CBNA_753069",1,6.480995626,44.66357901
"CBNA_753079","CBNA_753079",4,6.484352834,44.662472
"CBNA_753165","CBNA_753165",2,6.327111412,45.66553693
"CBNA_753177","CBNA_753177",3,6.346300873,45.32507282
"CBNA_753191","CBNA_753191",4,6.337507545,45.32047382
"CBNA_753195","CBNA_753195",4,6.33718359,45.32076179
"CBNA_753330","CBNA_753330",2,5.747847732,44.71453221
"CBNA_753345","CBNA_753345",3,6.701266203,45.01844159
"CBNA_753348","CBNA_753348",3,6.701185187,45.01888262
"CBNA_753349","CBNA_753349",4,5.741952564,44.71225524
"CBNA_753384","CBNA_753384",2,6.703912258,45.01487766
"CBNA_753398","CBNA_753398",3,6.6992897,44.53253434
"CBNA_753401","CBNA_753401",1,6.698632708,44.53283133
"CBNA_753405","CBNA_753405",4,6.720085841,45.02111453
"CBNA_753429","CBNA_753429",3,6.694168519,44.52420951
"CBNA_753442","CBNA_753442",2,6.541167775,45.03946503
"CBNA_753445","CBNA_753445",4,6.694582549,44.52288654
"CBNA_753480","CBNA_753480",3,6.691810438,44.51766666
"CBNA_753482","CBNA_753482",3,6.690640345,44.51874662
"CBNA_753496","CBNA_753496",1,6.555982358,44.21819741
"CBNA_753536","CBNA_753536",4,6.536604699,44.21421941
"CBNA_753557","CBNA_753557",4,5.760817237,44.70137469
"CBNA_753580","CBNA_753580",3,5.998864796,44.69621127
"CBNA_753597","CBNA_753597",3,5.763481246,44.70267973
"CBNA_753600","CBNA_753600",1,4.913746779,44.56536445
"CBNA_753602","CBNA_753602",3,4.913539792,44.56567943
"CBNA_753609","CBNA_753609",4,5.770780533,44.6971719
"CBNA_753611","CBNA_753611",4,5.770033532,44.69792785
"CBNA_753615","CBNA_753615",4,4.924223137,44.56670552
"CBNA_753637","CBNA_753637",2,6.605231132,44.2804222
"CBNA_753645","CBNA_753645",2,6.604709142,44.2763003
"CBNA_753654","CBNA_753654",3,6.601037088,44.27090043
"CBNA_753669","CBNA_753669",1,6.422547502,44.67232655
"CBNA_753670","CBNA_753670",1,6.672208636,44.45143701
"CBNA_753672","CBNA_753672",4,6.673099659,44.44927711
"CBNA_753677","CBNA_753677",3,6.673378692,44.44704516
"CBNA_753682","CBNA_753682",2,4.936779419,44.50217721
"CBNA_753686","CBNA_753686",2,6.434706829,44.68704129
"CBNA_753705","CBNA_753705",2,6.437452021,44.68239744
"CBNA_753720","CBNA_753720",4,5.228203196,45.13641367
"CBNA_753741","CBNA_753741",1,5.364079951,45.22187647
"CBNA_753747","CBNA_753747",2,5.365655014,45.22082348
"CBNA_753753","CBNA_753753",1,5.368625135,45.21824055
"CBNA_753760","CBNA_753760",1,5.371775291,45.22449537
"CBNA_753761","CBNA_753761",3,5.366042109,45.22915731
"CBNA_753763","CBNA_753763",3,5.367086069,45.2269433
"CBNA_753764","CBNA_753764",2,5.367104035,45.22711435
"CBNA_753780","CBNA_753780",3,5.771464548,44.69808985
"CBNA_753784","CBNA_753784",1,5.772382575,44.69758589
"CBNA_753788","CBNA_753788",4,5.772625594,44.69723487
"CBNA_753795","CBNA_753795",2,6.405316069,45.41771797
"CBNA_753801","CBNA_753801",4,5.768629385,44.69918777
"CBNA_753802","CBNA_753802",3,6.4059371,45.41872594
"CBNA_753810","CBNA_753810",4,5.35880594,45.28486611
"CBNA_753813","CBNA_753813",2,5.358715934,45.28506412
"CBNA_753815","CBNA_753815",1,5.361290019,45.28552309
"CBNA_753816","CBNA_753816",4,5.371073377,45.28439821
"CBNA_753831","CBNA_753831",2,6.409258161,45.42012993
"CBNA_753834","CBNA_753834",1,6.41048224,45.42025591
"CBNA_753837","CBNA_753837",2,6.412858265,45.41994986
"CBNA_753838","CBNA_753838",3,6.413515307,45.42155182
"CBNA_753850","CBNA_753850",3,5.761744308,44.69682981
"CBNA_753853","CBNA_753853",2,5.761348226,44.69699184
"CBNA_753871","CBNA_753871",3,5.760160193,44.6962718
"CBNA_753888","CBNA_753888",3,5.445189077,46.27197077
"CBNA_753890","CBNA_753890",1,5.452002172,46.27849564
"CBNA_753894","CBNA_753894",4,5.453496897,46.25217993
"CBNA_753902","CBNA_753902",2,5.986642526,44.69221521
"CBNA_753904","CBNA_753904",3,5.987236522,44.69344823
"CBNA_753912","CBNA_753912",2,5.986426506,44.69435724
"CBNA_753914","CBNA_753914",2,5.985184404,44.69395218
"CBNA_753923","CBNA_753923",1,6.39933075,45.41936494
"CBNA_753934","CBNA_753934",3,5.756353167,44.69696476
"CBNA_753959","CBNA_753959",4,5.933963794,44.69702958
"CBNA_753964","CBNA_753964",3,5.934251776,44.69696654
"CBNA_753966","CBNA_753966",1,5.934314807,44.69696658
"CBNA_753973","CBNA_753973",1,5.937860929,44.69840656
"CBNA_753981","CBNA_753981",2,5.93742894,44.69834361
"CBNA_754007","CBNA_754007",3,5.9149554,44.68954151
"CBNA_754013","CBNA_754013",3,5.924414667,44.68356577
"CBNA_754043","CBNA_754043",2,5.925921345,45.62798822
"CBNA_754072","CBNA_754072",2,6.686519339,44.43551656
"CBNA_754201","CBNA_754201",3,5.714303456,44.74019934
"CBNA_754344","CBNA_754344",4,6.415802806,44.97780684
"CBNA_754356","CBNA_754356",4,6.418052862,44.97508894
"CBNA_754696","CBNA_754696",2,5.80409909,44.72961633
"CBNA_754700","CBNA_754700",4,5.987461271,44.7210685
"CBNA_754706","CBNA_754706",4,5.989918212,44.72448835
"CBNA_754788","CBNA_754788",4,5.809004126,44.72740244
"CBNA_754794","CBNA_754794",2,5.809157186,44.72719541
"CBNA_754814","CBNA_754814",2,5.809859233,44.72663744
"CBNA_754863","CBNA_754863",3,5.802686017,44.72636738
"CBNA_754930","CBNA_754930",3,5.909734738,44.73631318
"CBNA_754941","CBNA_754941",2,5.7884389,44.7027699
"CBNA_754943","CBNA_754943",3,5.915098897,44.73850925
"CBNA_754958","CBNA_754958",4,5.914009864,44.73948117
"CBNA_754973","CBNA_754973",1,5.790166911,44.70343586
"CBNA_755085","CBNA_755085",3,5.91572002,44.72127468
"CBNA_755099","CBNA_755099",2,5.798753185,44.7081788
"CBNA_755181","CBNA_755181",2,5.799878178,44.70672988
"CBNA_755209","CBNA_755209",2,6.221548117,45.0724372
"CBNA_755210","CBNA_755210",2,6.224131173,45.07334614
"CBNA_755215","CBNA_755215",4,6.222358058,45.09715047
"CBNA_755217","CBNA_755217",2,6.224374063,45.09986832
"CBNA_755228","CBNA_755228",4,6.226309278,45.0615655
"CBNA_755273","CBNA_755273",3,5.716112724,44.72078686
"CBNA_755303","CBNA_755303",3,5.716004727,44.71836593
"CBNA_755315","CBNA_755315",4,6.032637139,44.51922045
"CBNA_755333","CBNA_755333",3,6.280758655,44.44440602
"CBNA_755349","CBNA_755349",2,6.278481555,44.44454103
"CBNA_755529","CBNA_755529",1,5.600860618,45.06342616
"CBNA_756101","CBNA_756101",1,6.110744089,45.22282388
"CBNA_756103","CBNA_756103",2,6.109897971,45.22305786
"CBNA_756113","CBNA_756113",2,6.108781966,45.22623484
"CBNA_756455","CBNA_756455",4,5.811100479,44.78614385
"CBNA_756804","CBNA_756804",2,6.060513034,45.47434301
"CBNA_757814","CBNA_757814",1,5.698124699,45.33687801
"CBNA_757922","CBNA_757922",2,6.326203096,45.36728223
"CBNA_758041","CBNA_758041",4,5.913179601,44.96595969
"CBNA_758878","CBNA_758878",2,4.969360404,44.51804411
"CBNA_758994","CBNA_758994",1,4.999421744,44.50099879
"CBNA_759314","CBNA_759314",4,5.558832679,45.82379754
"CBNA_759376","CBNA_759376",4,5.564602536,45.76987035
"CBNA_785010","CBNA_785010",4,5.622848756,45.01079531
"CBNA_785011","CBNA_785011",4,5.776778565,45.15350586
"CBNA_790723","CBNA_790723",1,6.317482731,45.04854357
"CBNA_790750","CBNA_790750",3,6.486109179,44.4829618
"CBNA_790751","CBNA_790751",1,6.488935169,44.48400578
"CBNA_790753","CBNA_790753",4,6.559307661,44.61100237
"CBNA_790754","CBNA_790754",1,6.559595681,44.60923842
"CBNA_790808","CBNA_790808",2,6.382181042,44.67124637
"CBNA_790829","CBNA_790829",3,6.397072602,45.03758283
"CBNA_790836","CBNA_790836",2,5.96272708,44.86658481
"CBNA_790841","CBNA_790841",1,5.904764081,44.98919691
"CBNA_790849","CBNA_790849",3,6.157241401,44.94443357
"CBNA_790891","CBNA_790891",1,6.378793043,45.02241815
"CBNA_790894","CBNA_790894",4,6.379747039,45.02168912
"CBNA_790897","CBNA_790897",2,6.387032171,44.67660132
"CBNA_790898","CBNA_790898",2,6.387293254,44.67570132
"CBNA_790905","CBNA_790905",1,6.382176966,45.05430408
"CBNA_790907","CBNA_790907",3,6.40763886,45.05376441
"CBNA_790908","CBNA_790908",4,6.407899892,45.05333248
"CBNA_790962","CBNA_790962",2,6.15920316,44.98442841
"CBNA_791023","CBNA_791023",3,6.301174196,45.05954103
"CBNA_791024","CBNA_791024",2,6.299833175,45.06068391
"CBNA_791042","CBNA_791042",4,6.245536125,44.81004994
"CBNA_791045","CBNA_791045",3,6.243772054,44.81097697
"CBNA_791052","CBNA_791052",2,6.325693729,44.78096299
"CBNA_791112","CBNA_791112",3,6.470750645,44.9051255
"CBNA_791115","CBNA_791115",3,6.458188036,44.74866345
"CBNA_791173","CBNA_791173",2,6.456973063,44.74802443
"CBNA_791211","CBNA_791211",2,6.379931389,44.6302613
"CBNA_791212","CBNA_791212",3,6.378779295,44.63104426
"CBNA_791222","CBNA_791222",4,6.507663951,44.60924711
"CBNA_791223","CBNA_791223",3,6.510670016,44.60896815
"CBNA_803866","CBNA_803866",2,5.283393229,44.26926448
"CBNA_803888","CBNA_803888",4,5.290621492,45.99402017
